OID_,WellName,Zm,Xm,Ym
29097,88-11,816.96,326889,4405445.07
29098,88-11,815.96,326889,4405445.07
29099,88-11,814.96,326889,4405445.07
29100,88-11,813.96,326889,4405445.07
29101,88-11,812.96,326889,4405445.07
29102,88-11,811.96,326889,4405445.07
29103,88-11,810.96,326889,4405445.07
29104,88-11,809.96,326889,4405445.07
29105,88-11,808.96,326889,4405445.07
29106,88-11,807.96,326889,4405445.07
29107,88-11,806.96,326889,4405445.07
29108,88-11,805.96,326889,4405445.07
29109,88-11,804.96,326889,4405445.07
29110,88-11,803.96,326889,4405445.07
29111,88-11,802.96,326889,4405445.07
29112,88-11,801.96,326889,4405445.07
29113,88-11,800.96,326889,4405445.07
29114,88-11,799.96,326889,4405445.07
29115,88-11,798.96,326889,4405445.07
29116,88-11,797.96,326889,4405445.07
29117,88-11,796.96,326889,4405445.07
29118,88-11,795.96,326889,4405445.07
29119,88-11,794.96,326889,4405445.07
29120,88-11,793.96,326889,4405445.07
29121,88-11,792.96,326889,4405445.07
29122,88-11,791.96,326889,4405445.07
29123,88-11,790.96,326889,4405445.07
29124,88-11,789.96,326889,4405445.07
29125,88-11,788.96,326889,4405445.07
29126,88-11,787.96,326889,4405445.07
29127,88-11,786.96,326889,4405445.07
29128,88-11,785.96,326889,4405445.07
29129,88-11,784.96,326889,4405445.07
29130,88-11,783.96,326889,4405445.07
29131,88-11,782.96,326889,4405445.07
29132,88-11,781.96,326889,4405445.07
29133,88-11,780.96,326889,4405445.07
29134,88-11,779.96,326889,4405445.07
29135,88-11,778.96,326889,4405445.07
29136,88-11,777.96,326889,4405445.07
29137,88-11,776.96,326889,4405445.07
29138,88-11,775.96,326889,4405445.07
29139,88-11,774.96,326889,4405445.07
29140,88-11,773.96,326889,4405445.07
29141,88-11,772.96,326889,4405445.07
29142,88-11,771.96,326889,4405445.07
29143,88-11,770.96,326889,4405445.07
29144,88-11,769.96,326889,4405445.07
29145,88-11,768.96,326889,4405445.07
29146,88-11,767.96,326889,4405445.07
29147,88-11,766.96,326889,4405445.07
29148,88-11,765.96,326889,4405445.07
29149,88-11,764.96,326889,4405445.07
29150,88-11,763.96,326889,4405445.07
29151,88-11,762.96,326889,4405445.07
29152,88-11,761.96,326889,4405445.07
29153,88-11,760.96,326889,4405445.07
29154,88-11,759.96,326889,4405445.07
29155,88-11,758.96,326889,4405445.07
29156,88-11,757.96,326889,4405445.07
29157,88-11,756.96,326889,4405445.07
29158,88-11,755.96,326889,4405445.07
29159,88-11,754.96,326889,4405445.07
29160,88-11,753.96,326889,4405445.07
29161,88-11,752.96,326889,4405445.07
29162,88-11,751.96,326889,4405445.07
29163,88-11,750.96,326889,4405445.07
29164,88-11,749.96,326889,4405445.07
29165,88-11,748.96,326889,4405445.07
29166,88-11,747.96,326889,4405445.07
29167,88-11,746.96,326889,4405445.07
29168,88-11,745.96,326889,4405445.07
29169,88-11,744.96,326889,4405445.07
29170,88-11,743.96,326889,4405445.07
29171,88-11,742.96,326889,4405445.07
29172,88-11,741.96,326889,4405445.07
29173,88-11,740.96,326889,4405445.07
29174,88-11,739.96,326889,4405445.07
29175,88-11,738.96,326889,4405445.07
29176,88-11,737.96,326889,4405445.07
29177,88-11,736.96,326889,4405445.07
29178,88-11,735.96,326889,4405445.07
29179,88-11,734.96,326889,4405445.07
29180,88-11,733.96,326889,4405445.07
29181,88-11,732.96,326889,4405445.07
29182,88-11,731.96,326889,4405445.07
29183,88-11,730.96,326889,4405445.07
29184,88-11,729.96,326889,4405445.07
29185,88-11,728.96,326889,4405445.07
29186,88-11,727.96,326889,4405445.07
29187,88-11,726.96,326889,4405445.07
29188,88-11,725.96,326889,4405445.07
29189,88-11,724.96,326889,4405445.07
29190,88-11,723.96,326889,4405445.07
29191,88-11,722.96,326889,4405445.07
29192,88-11,721.96,326889,4405445.07
29193,88-11,720.96,326889,4405445.07
29194,88-11,719.96,326889,4405445.07
29195,88-11,718.96,326889,4405445.07
29196,88-11,717.96,326889,4405445.07
29197,88-11,716.96,326889,4405445.07
29198,88-11,715.96,326889,4405445.07
29199,88-11,714.96,326889,4405445.07
29200,88-11,713.96,326889,4405445.07
29201,88-11,712.96,326889,4405445.07
29202,88-11,711.96,326889,4405445.07
29203,88-11,710.96,326889,4405445.07
29204,88-11,709.96,326889,4405445.07
29205,88-11,708.96,326889,4405445.07
29206,88-11,707.96,326889,4405445.07
29207,88-11,706.96,326889,4405445.07
29208,88-11,705.96,326889,4405445.07
29209,88-11,704.96,326889,4405445.07
29210,88-11,703.96,326889,4405445.07
29211,88-11,702.96,326889,4405445.07
29212,88-11,701.96,326889,4405445.07
29213,88-11,700.96,326889,4405445.07
29214,88-11,699.96,326889,4405445.07
29215,88-11,698.96,326889,4405445.07
29216,88-11,697.96,326889,4405445.07
29217,88-11,696.96,326889,4405445.07
29218,88-11,695.96,326889,4405445.07
29219,88-11,694.96,326889,4405445.07
29220,88-11,693.96,326889,4405445.07
29221,88-11,692.96,326889,4405445.07
29222,88-11,691.96,326889,4405445.07
29223,88-11,690.96,326889,4405445.07
29224,88-11,689.96,326889,4405445.07
29225,88-11,688.96,326889,4405445.07
29226,88-11,687.96,326889,4405445.07
29227,88-11,686.96,326889,4405445.07
29228,88-11,685.96,326889,4405445.07
29229,88-11,684.96,326889,4405445.07
29230,88-11,683.96,326889,4405445.07
29231,88-11,682.96,326889,4405445.07
29232,88-11,681.96,326889,4405445.07
29233,88-11,680.96,326889,4405445.07
29234,88-11,679.96,326889,4405445.07
29235,88-11,678.96,326889,4405445.07
29236,88-11,677.96,326889,4405445.07
29237,88-11,676.96,326889,4405445.07
29238,88-11,675.96,326889,4405445.07
29239,88-11,674.96,326889,4405445.07
29240,88-11,673.96,326889,4405445.07
29241,88-11,672.96,326889,4405445.07
29242,88-11,671.96,326889,4405445.07
29243,88-11,670.96,326889,4405445.07
29244,88-11,669.96,326889,4405445.07
29245,88-11,668.96,326889,4405445.07
29246,88-11,667.96,326889,4405445.07
29247,88-11,666.96,326889,4405445.07
29248,88-11,665.96,326889,4405445.07
29249,88-11,664.96,326889,4405445.07
29250,88-11,663.96,326889,4405445.07
29251,88-11,662.96,326889,4405445.07
29252,88-11,661.96,326889,4405445.07
29253,88-11,660.96,326889,4405445.07
29254,88-11,659.96,326889,4405445.07
29255,88-11,658.96,326889,4405445.07
29256,88-11,657.96,326889,4405445.07
29257,88-11,656.96,326889,4405445.07
29258,88-11,655.96,326889,4405445.07
29259,88-11,654.96,326889,4405445.07
29260,88-11,653.96,326889,4405445.07
29261,88-11,652.96,326889,4405445.07
29262,88-11,651.96,326889,4405445.07
29263,88-11,650.96,326889,4405445.07
29264,88-11,649.96,326889,4405445.07
29265,88-11,648.96,326889,4405445.07
29266,88-11,647.96,326889,4405445.07
29267,88-11,646.96,326889,4405445.07
29268,88-11,645.96,326889,4405445.07
29269,88-11,644.96,326889,4405445.07
29270,88-11,643.96,326889,4405445.07
29271,88-11,642.96,326889,4405445.07
29272,88-11,641.96,326889,4405445.07
29273,88-11,640.96,326889,4405445.07
29274,88-11,639.96,326889,4405445.07
29275,88-11,638.96,326889,4405445.07
29276,88-11,637.96,326889,4405445.07
29277,88-11,636.96,326889,4405445.07
29278,88-11,635.96,326889,4405445.07
29279,88-11,634.96,326889,4405445.07
29280,88-11,633.96,326889,4405445.07
29281,88-11,632.96,326889,4405445.07
29282,88-11,631.96,326889,4405445.07
29283,88-11,630.96,326889,4405445.07
29284,88-11,629.96,326889,4405445.07
29285,88-11,628.96,326889,4405445.07
29286,88-11,627.96,326889,4405445.07
29287,88-11,626.96,326889,4405445.07
29288,88-11,625.96,326889,4405445.07
29289,88-11,624.96,326889,4405445.07
29290,88-11,623.96,326889,4405445.07
29291,88-11,622.96,326889,4405445.07
29292,88-11,621.96,326889,4405445.07
29293,88-11,620.96,326889,4405445.07
29294,88-11,619.96,326889,4405445.07
29295,88-11,618.96,326889,4405445.07
29296,88-11,617.96,326889,4405445.07
29297,88-11,616.96,326889,4405445.07
29298,88-11,615.96,326889,4405445.07
29299,88-11,614.96,326889,4405445.07
29300,88-11,613.96,326889,4405445.07
29301,88-11,612.96,326889,4405445.07
29302,88-11,611.96,326889,4405445.07
29303,88-11,610.96,326889,4405445.07
29304,88-11,609.96,326889,4405445.07
29305,88-11,608.96,326889,4405445.07
29306,88-11,607.96,326889,4405445.07
29307,88-11,606.96,326889,4405445.07
29308,88-11,605.96,326889,4405445.07
29309,88-11,604.96,326889,4405445.07
29310,88-11,603.96,326889,4405445.07
29311,88-11,602.96,326889,4405445.07
29312,88-11,601.96,326889,4405445.07
29313,88-11,600.96,326889,4405445.07
29314,88-11,599.96,326889,4405445.07
29315,88-11,598.96,326889,4405445.07
29316,88-11,597.96,326889,4405445.07
29317,88-11,596.96,326889,4405445.07
29318,88-11,595.96,326889,4405445.07
29319,88-11,594.96,326889,4405445.07
29320,88-11,593.96,326889,4405445.07
29321,88-11,592.96,326889,4405445.07
29322,88-11,591.96,326889,4405445.07
29323,88-11,590.96,326889,4405445.07
29324,88-11,589.96,326889,4405445.07
29325,88-11,588.96,326889,4405445.07
29326,88-11,587.96,326889,4405445.07
29327,88-11,586.96,326889,4405445.07
29328,88-11,585.96,326889,4405445.07
29329,88-11,584.96,326889,4405445.07
29330,88-11,583.96,326889,4405445.07
29331,88-11,582.96,326889,4405445.07
29332,88-11,581.96,326889,4405445.07
29333,88-11,580.96,326889,4405445.07
29334,88-11,579.96,326889,4405445.07
29335,88-11,578.96,326889,4405445.07
29336,88-11,577.96,326889,4405445.07
29337,88-11,576.96,326889,4405445.07
29338,88-11,575.96,326889,4405445.07
29339,88-11,574.96,326889,4405445.07
29340,88-11,573.96,326889,4405445.07
29341,88-11,572.96,326889,4405445.07
29342,88-11,571.96,326889,4405445.07
29343,88-11,570.96,326889,4405445.07
29344,88-11,569.96,326889,4405445.07
29345,88-11,568.96,326889,4405445.07
29346,88-11,567.96,326889,4405445.07
29347,88-11,566.96,326889,4405445.07
29348,88-11,565.96,326889,4405445.07
29349,88-11,564.96,326889,4405445.07
29350,88-11,563.96,326889,4405445.07
29351,88-11,562.96,326889,4405445.07
29352,88-11,561.96,326889,4405445.07
29353,88-11,560.96,326889,4405445.07
29354,88-11,559.96,326889,4405445.07
29355,88-11,558.96,326889,4405445.07
29356,88-11,557.96,326889,4405445.07
29357,88-11,556.96,326889,4405445.07
29358,88-11,555.96,326889,4405445.07
29359,88-11,554.96,326889,4405445.07
29360,88-11,553.96,326889,4405445.07
29361,88-11,552.96,326889,4405445.07
29362,88-11,551.96,326889,4405445.07
29363,88-11,550.96,326889,4405445.07
29364,88-11,549.96,326889,4405445.07
29365,88-11,548.96,326889,4405445.07
29366,88-11,547.96,326889,4405445.07
29367,88-11,546.96,326889,4405445.07
29368,88-11,545.96,326889,4405445.07
29369,88-11,544.96,326889,4405445.07
29370,88-11,543.96,326889,4405445.07
29371,88-11,542.96,326889,4405445.07
29372,88-11,541.96,326889,4405445.07
29373,88-11,540.96,326889,4405445.07
29374,88-11,539.96,326889,4405445.07
29375,88-11,538.96,326889,4405445.07
29376,88-11,537.96,326889,4405445.07
29377,88-11,536.96,326889,4405445.07
29378,88-11,535.96,326889,4405445.07
29379,88-11,534.96,326889,4405445.07
29380,88-11,533.96,326889,4405445.07
29381,88-11,532.96,326889,4405445.07
29382,88-11,531.96,326889,4405445.07
29383,88-11,530.96,326889,4405445.07
29384,88-11,529.96,326889,4405445.07
29385,88-11,528.96,326889,4405445.07
29386,88-11,527.96,326889,4405445.07
29387,88-11,526.96,326889,4405445.07
29388,88-11,525.96,326889,4405445.07
29389,88-11,524.96,326889,4405445.07
29390,88-11,523.96,326889,4405445.07
29391,88-11,522.96,326889,4405445.07
29392,88-11,521.96,326889,4405445.07
29393,88-11,520.96,326889,4405445.07
29394,88-11,519.96,326889,4405445.07
29395,88-11,518.96,326889,4405445.07
29396,88-11,517.96,326889,4405445.07
29397,88-11,516.96,326889,4405445.07
29398,88-11,515.96,326889,4405445.07
29399,88-11,514.96,326889,4405445.07
29400,88-11,513.96,326889,4405445.07
29401,88-11,512.96,326889,4405445.07
29402,88-11,511.96,326889,4405445.07
29403,88-11,510.96,326889,4405445.07
29404,88-11,509.96,326889,4405445.07
29405,88-11,508.96,326889,4405445.07
29406,88-11,507.96,326889,4405445.07
29407,88-11,506.96,326889,4405445.07
29408,88-11,505.96,326889,4405445.07
29409,88-11,504.96,326889,4405445.07
29410,88-11,503.96,326889,4405445.07
29411,88-11,502.96,326889,4405445.07
29412,88-11,501.96,326889,4405445.07
29413,88-11,500.96,326889,4405445.07
29414,88-11,499.96,326889,4405445.07
29415,88-11,498.96,326889,4405445.07
29416,88-11,497.96,326889,4405445.07
29417,88-11,496.96,326889,4405445.07
29418,88-11,495.96,326889,4405445.07
29419,88-11,494.96,326889,4405445.07
29420,88-11,493.96,326889,4405445.07
29421,88-11,492.96,326889,4405445.07
29422,88-11,491.96,326889,4405445.07
29423,88-11,490.96,326889,4405445.07
29424,88-11,489.96,326889,4405445.07
29425,88-11,488.96,326889,4405445.07
29426,88-11,487.96,326889,4405445.07
29427,88-11,486.96,326889,4405445.07
29428,88-11,485.96,326889,4405445.07
29429,88-11,484.96,326889,4405445.07
29430,88-11,483.96,326889,4405445.07
29431,88-11,482.96,326889,4405445.07
29432,88-11,481.96,326889,4405445.07
29433,88-11,480.96,326889,4405445.07
29434,88-11,479.96,326889,4405445.07
29435,88-11,478.96,326889,4405445.07
29436,88-11,477.96,326889,4405445.07
29437,88-11,476.96,326889,4405445.07
29438,88-11,475.96,326889,4405445.07
29439,88-11,474.96,326889,4405445.07
29440,88-11,473.96,326889,4405445.07
29441,88-11,472.96,326889,4405445.07
29442,88-11,471.96,326889,4405445.07
29443,88-11,470.96,326889,4405445.07
29444,88-11,469.96,326889,4405445.07
29445,88-11,468.96,326889,4405445.07
29446,88-11,467.96,326889,4405445.07
29447,88-11,466.96,326889,4405445.07
29448,88-11,465.96,326889,4405445.07
29449,88-11,464.96,326889,4405445.07
29450,88-11,463.96,326889,4405445.07
29451,88-11,462.96,326889,4405445.07
29452,88-11,461.96,326889,4405445.07
29453,88-11,460.96,326889,4405445.07
29454,88-11,459.96,326889,4405445.07
29455,88-11,458.96,326889,4405445.07
29456,88-11,457.96,326889,4405445.07
29457,88-11,456.96,326889,4405445.07
29458,88-11,455.96,326889,4405445.07
29459,88-11,454.96,326889,4405445.07
29460,88-11,453.96,326889,4405445.07
29461,88-11,452.96,326889,4405445.07
29462,88-11,451.96,326889,4405445.07
29463,88-11,450.96,326889,4405445.07
29464,88-11,449.96,326889,4405445.07
29465,88-11,448.96,326889,4405445.07
29466,88-11,447.96,326889,4405445.07
29467,88-11,446.96,326889,4405445.07
29468,88-11,445.96,326889,4405445.07
29469,88-11,444.96,326889,4405445.07
29470,88-11,443.96,326889,4405445.07
29471,88-11,442.96,326889,4405445.07
29472,88-11,441.96,326889,4405445.07
29473,88-11,440.96,326889,4405445.07
29474,88-11,439.96,326889,4405445.07
29475,88-11,438.96,326889,4405445.07
29476,88-11,437.96,326889,4405445.07
29477,88-11,436.96,326889,4405445.07
29478,88-11,435.96,326889,4405445.07
29479,88-11,434.96,326889,4405445.07
29480,88-11,433.96,326889,4405445.07
29481,88-11,432.96,326889,4405445.07
29482,88-11,431.96,326889,4405445.07
29483,88-11,430.96,326889,4405445.07
29484,88-11,429.96,326889,4405445.07
29485,88-11,428.96,326889,4405445.07
29486,88-11,427.96,326889,4405445.07
29487,88-11,426.96,326889,4405445.07
29488,88-11,425.96,326889,4405445.07
29489,88-11,424.96,326889,4405445.07
29490,88-11,423.96,326889,4405445.07
29491,88-11,422.96,326889,4405445.07
29492,88-11,421.96,326889,4405445.07
29493,88-11,420.96,326889,4405445.07
29494,88-11,419.96,326889,4405445.07
29495,88-11,418.96,326889,4405445.07
29496,88-11,417.96,326889,4405445.07
29497,88-11,416.96,326889,4405445.07
29498,88-11,415.96,326889,4405445.07
29499,88-11,414.96,326889,4405445.07
29500,88-11,413.96,326889,4405445.07
29501,88-11,412.96,326889,4405445.07
29502,88-11,411.96,326889,4405445.07
29503,88-11,410.96,326889,4405445.07
29504,88-11,409.96,326889,4405445.07
29505,88-11,408.96,326889,4405445.07
29506,88-11,407.96,326889,4405445.07
29507,88-11,406.96,326889,4405445.07
29508,88-11,405.96,326889,4405445.07
29509,88-11,404.96,326889,4405445.07
29510,88-11,403.96,326889,4405445.07
29511,88-11,402.96,326889,4405445.07
29512,88-11,401.96,326889,4405445.07
29513,88-11,400.96,326889,4405445.07
29514,88-11,399.96,326889,4405445.07
29515,88-11,398.96,326889,4405445.07
29516,88-11,397.96,326889,4405445.07
29517,88-11,396.96,326889,4405445.07
29518,88-11,395.96,326889,4405445.07
29519,88-11,394.96,326889,4405445.07
29520,88-11,393.96,326889,4405445.07
29521,88-11,392.96,326889,4405445.07
29522,88-11,391.96,326889,4405445.07
29523,88-11,390.96,326889,4405445.07
29524,88-11,389.96,326889,4405445.07
29525,88-11,388.96,326889,4405445.07
29526,88-11,387.96,326889,4405445.07
29527,88-11,386.96,326889,4405445.07
29528,88-11,385.96,326889,4405445.07
29529,88-11,384.96,326889,4405445.07
29530,88-11,383.96,326889,4405445.07
29531,88-11,382.96,326889,4405445.07
29532,88-11,381.96,326889,4405445.07
29533,88-11,380.96,326889,4405445.07
29534,88-11,379.96,326889,4405445.07
29535,88-11,378.96,326889,4405445.07
29536,88-11,377.96,326889,4405445.07
29537,88-11,376.96,326889,4405445.07
29538,88-11,375.96,326889,4405445.07
29539,88-11,374.96,326889,4405445.07
29540,88-11,373.96,326889,4405445.07
29541,88-11,372.96,326889,4405445.07
29542,88-11,371.96,326889,4405445.07
29543,88-11,370.96,326889,4405445.07
29544,88-11,369.96,326889,4405445.07
29545,88-11,368.96,326889,4405445.07
29546,88-11,367.96,326889,4405445.07
29547,88-11,366.96,326889,4405445.07
29548,88-11,365.96,326889,4405445.07
29549,88-11,364.96,326889,4405445.07
29550,88-11,363.96,326889,4405445.07
29551,88-11,362.96,326889,4405445.07
29552,88-11,361.96,326889,4405445.07
29553,88-11,360.96,326889,4405445.07
29554,88-11,359.96,326889,4405445.07
29555,88-11,358.96,326889,4405445.07
29556,88-11,357.96,326889,4405445.07
29557,88-11,356.96,326889,4405445.07
29558,88-11,355.96,326889,4405445.07
29559,88-11,354.96,326889,4405445.07
29560,88-11,353.96,326889,4405445.07
29561,88-11,352.96,326889,4405445.07
29562,88-11,351.96,326889,4405445.07
29563,88-11,350.96,326889,4405445.07
29564,88-11,349.96,326889,4405445.07
29565,88-11,348.96,326889,4405445.07
29566,88-11,347.96,326889,4405445.07
29567,88-11,346.96,326889,4405445.07
29568,88-11,345.96,326889,4405445.07
29569,88-11,344.96,326889,4405445.07
29570,88-11,343.96,326889,4405445.07
29571,88-11,342.96,326889,4405445.07
29572,88-11,341.96,326889,4405445.07
29573,88-11,340.96,326889,4405445.07
29574,88-11,339.96,326889,4405445.07
29575,88-11,338.96,326889,4405445.07
29576,88-11,337.96,326889,4405445.07
29577,88-11,336.96,326889,4405445.07
29578,88-11,335.96,326889,4405445.07
29579,88-11,334.96,326889,4405445.07
29580,88-11,333.96,326889,4405445.07
29581,88-11,332.96,326889,4405445.07
29582,88-11,331.96,326889,4405445.07
29583,88-11,330.96,326889,4405445.07
29584,88-11,329.96,326889,4405445.07
29585,88-11,328.96,326889,4405445.07
29586,88-11,327.96,326889,4405445.07
29587,88-11,326.96,326889,4405445.07
29588,88-11,325.96,326889,4405445.07
29589,88-11,324.96,326889,4405445.07
29590,88-11,323.96,326889,4405445.07
29591,88-11,322.96,326889,4405445.07
29592,88-11,321.96,326889,4405445.07
29593,88-11,320.96,326889,4405445.07
29594,88-11,319.96,326889,4405445.07
29595,88-11,318.96,326889,4405445.07
29596,88-11,317.96,326889,4405445.07
29597,88-11,316.96,326889,4405445.07
29598,88-11,315.96,326889,4405445.07
29599,88-11,314.96,326889,4405445.07
29600,88-11,313.96,326889,4405445.07
29601,88-11,312.96,326889,4405445.07
29602,88-11,311.96,326889,4405445.07
29603,88-11,310.96,326889,4405445.07
29604,88-11,309.96,326889,4405445.07
29605,88-11,308.96,326889,4405445.07
29606,88-11,307.96,326889,4405445.07
29607,88-11,306.96,326889,4405445.07
29608,88-11,305.96,326889,4405445.07
29609,88-11,304.96,326889,4405445.07
29610,88-11,303.96,326889,4405445.07
29611,88-11,302.96,326889,4405445.07
29612,88-11,301.96,326889,4405445.07
29613,88-11,300.96,326889,4405445.07
29614,88-11,299.96,326889,4405445.07
29615,88-11,298.96,326889,4405445.07
29616,88-11,297.96,326889,4405445.07
29617,88-11,296.96,326889,4405445.07
29618,88-11,295.96,326889,4405445.07
